lnj,Leningitij,,{}
lnl,South Central Banda,ltr,"{'region': 'Central African Republic, Africa', 'alternate-names': ['Ngubu', 'Langba (Lagba)', 'Ngbugu (Ngbougou)']}"
lnm,Langam,ltr,"{'region': 'Papua New Guinea, Pacific'}"
lnn,Lorediakarkar,ltr,"{'region': 'Vanuatu, Pacific'}"
lno,Lango (South Sudan),ltr,"{'region': 'South Sudan, Africa', 'alternate-names': ['Madial Lorwama (Okolie)', 'Lokwaa', 'Ketebo', 'Logire (Imotong)', 'Logir']}"
lns,Lamnso',ltr,"{'region': 'Cameroon, Africa', 'alternate-names': ['Bansaw', 'Banso', ""Banso'"", 'Lamnsok', 'Lamso', 'Nsaw', ""Nsho'"", 'Nso', ""Nso'"", 'Panso']}"
lnu,Longuda,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Languda', 'Longura', 'Nunguda', 'Nungura', 'Nunguraba', 'Plain', 'Turuba', 'Nya Tariya (Taraba)', 'Nya Gwanda (Gwandaba)', 'Nya Guyuwa (Guyuk)', 'Nya Dele (Jessu)', 'Nya Ceriya (Banjiram)', 'Cirimba']}"
lnw,Lanima,,{}
lnz,Lonzo,ltr,"{'region': 'The Democratic Republic of the Congo, Africa'}"
loa,Loloda,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Loda', 'North Loloda']}"
lob,Lobi,ltr,"{'region': 'Burkina Faso, Africa', 'alternate-names': ['Lobiri', 'Miwa']}"
loc,Inonhan,ltr,"{'region': 'Philippines, Asia', 'alternate-names': ['Loocnon', 'Unhan']}"
loe,Saluan,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Loinang', 'Loindang', 'Madi', 'Mondono', 'Luwuk', ""Kohumama'"", 'Lingketeng', ""Loinang (Baloa')"", 'Kintom-Pagimana-Boalemo']}"
lof,Logol,ltr,"{'region': 'Sudan, Africa', 'alternate-names': ['Lukha']}"
log,Logo,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Logoti', 'Obileba', 'Ogambi (Northern Logo)', 'Ogamaru', 'Obilebha (Obelebha)', 'Lolya', 'Bhagira (Bagela)', 'Bari (Bari-Logo)', 'Bariti']}"
loh,Narim,ltr,"{'region': 'South Sudan, Africa', 'alternate-names': ['Lariim', 'Larim', 'Lariminit', 'Larimo', 'Longarim', 'Nariim']}"
loi,Loma (Côte d'Ivoire),ltr,"{'region': ""Côte d'Ivoire, Africa"", 'alternate-names': ['Lomakka', 'Lomapo', 'Lomasse', 'Malinke']}"
loj,Lou,ltr,"{'region': 'Papua New Guinea, Pacific'}"
lok,Loko,ltr,"{'region': 'Sierra Leone, Africa', 'alternate-names': ['Landogo']}"
lol,Mongo,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Lomongo', 'Mongo', 'Lokwala', 'Titu', 'South Nkundo', 'Panga (Buli)', 'Nkundu', 'Nkundo (Lolo)', 'Lonkundu', 'Yalima (Y)', 'Lokonda', 'Kutu (Bakutu)', 'Konda (Ekonda)', 'Ipanga', 'Ekonda Mongo (Lomongo)', 'Bukala (Kala)', 'Lonkundo', 'Longo (Bolongo)']}"
lom,Loma (Liberia),ltr,"{'region': 'Liberia, Africa', 'alternate-names': ['Loghoma', 'Looma', 'Lorma', 'Toa', 'Bouze', 'Busy', 'Buzi', 'Briama (Bulima)', 'Buluiema', 'Bulyama', 'Gbunde (Bonde)', 'Wubomai (Wubomei)', 'Ziema (Siama)']}"
lon,Malawi Lomwe,ltr,"{'region': 'Malawi, Africa', 'alternate-names': ['Anguru', 'Elhomwe', 'Nguru', 'Mihavane', 'Muhavani']}"
loo,Lombo,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Olombo', 'Turumbu', 'Ulumbu']}"
lop,Lopa,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Djiri', 'Kirikjir', 'Lupa', 'Ollaran', 'Urcibar', 'Ollop']}"
loq,Lobala,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Likoka']}"
lor,Téén,ltr,"{'region': ""Côte d'Ivoire, Africa"", 'alternate-names': ['Loghon', 'Lorhon', 'Nabe', 'Tegesie', 'Ténhé']}"
los,Loniu,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Lonio', 'Ndroku']}"
lot,Otuho,ltr,"{'region': 'South Sudan, Africa', 'alternate-names': ['Latooka', 'Lattuka', 'Latuko', 'Lotuho', 'Lotuka', 'Lotuko', 'Lotuxo', 'Olotorit', 'Otuxo', 'Lowudo (Lauda)', 'Logiri (Logir)', 'Lomya (Lomia)', 'Loudo']}"
lou,Louisiana Creole,ltr,"{'region': 'United States, Americas'}"
lov,Lopi,ltr,"{'region': 'China, Asia'}"
low,Tampias Lobu,ltr,"{'region': 'Malaysia, Asia'}"
lox,Loun,,{}
loy,Loke,ltr,"{'region': 'Nepal, Asia', 'alternate-names': ['Glo Skad', 'Lhopa', 'Lo Montang', 'Loba', 'Lopa', 'Lowa', 'Loyu', 'Mustangi', 'Upper Mustang (Loke)', 'Bhoti Gurung', 'Baragaun', 'Baragaunle (Baragaon)']}"
loz,Lozi,ltr,"{'region': 'Zambia, Africa', 'alternate-names': ['Kololo', 'Rotse', 'Rozi', 'Rutse', 'Tozvi', 'Rotvi']}"
lpa,Lelepa,ltr,"{'region': 'Vanuatu, Pacific', 'alternate-names': ['Havannah Harbour']}"
lpe,Lepki,ltr,"{'region': 'Indonesia, Asia'}"
lpn,Long Phuri Naga,ltr,"{'region': 'Myanmar, Asia', 'alternate-names': ['Amimi Naga', 'Longpfuri', 'Longpfuru', 'Mimi']}"
lpo,Lipo,ltr,"{'region': 'China, Asia', 'alternate-names': ['Central Lisu', 'Eastern Lisu', 'Lolongo', 'Eastern Lipo', 'Western Lipo']}"
lpx,Lopit,ltr,"{'region': 'South Sudan, Africa', 'alternate-names': ['Lafiit', 'Lafit', 'Lafite', 'Lofit', 'Lopid', 'Loppit', 'Lolongo', 'Logonowati', 'Iboni', 'Mura']}"
lra,Rara Bakati',ltr,"{'region': 'Malaysia, Asia', 'alternate-names': [""Bekati' Kendayan"", ""Bekati' Nyam-Pelayo"", 'Bekatiq', ""Lara'"", 'Luru', ""Bina'e""]}"
lrc,Northern Luri,rtl,"{'region': 'Islamic Republic of Iran, Asia', 'alternate-names': ['Luristani', 'Khorramabadi', 'Mahali (Rural)', 'Cagani', 'Borujerdi', ""Bala-Gariva'i"", 'Andimeshki', 'Nahavandi']}"
lre,Laurentian,ltr,"{'region': 'Canada, Americas'}"
lrg,Laragia,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Gulumirrgin', 'Laragiya', 'Larakia', 'Larakiya']}"
lri,Marachi,ltr,"{'macrolanguage': 'luy', 'description': 'Olumarachi', 'region': 'Kenya, Africa'}"
lrk,Loarki,ltr,"{'region': 'Pakistan, Asia'}"
lrl,Lari,rtl,"{'region': 'Islamic Republic of Iran, Asia', 'alternate-names': ['Larestani']}"
lrm,Marama,ltr,"{'macrolanguage': 'luy', 'description': 'Olumarama', 'region': 'Kenya, Africa'}"
lrn,Lorang,ltr,"{'region': 'Indonesia, Asia'}"
lro,Laro,ltr,"{'region': 'Sudan, Africa', 'alternate-names': ['Laru', 'Leera', 'Liira', 'Ngwullaro', 'Yillaro', 'Yidundili-Yigoromany', 'Yilaru']}"
lrr,Southern Yamphu,ltr,"{'region': 'Nepal, Asia', 'alternate-names': ['Lohorong', 'Lohrung', 'Lohrung Khap', 'Lohrung Khate', 'Southern Lohorung', 'Southern Lorung', 'Yakkhaba Lorung', 'Yamphu', 'Yamphe Kha', 'Gessa', 'Yakkhaba', 'Yakkhaba Khap', 'Yamphe (Newahang Yamphe)']}"
lrt,Larantuka Malay,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Bahasa Nagi', 'Ende Malay', 'Melayu Larantuka', 'Nagi']}"
lrv,Larevat,ltr,"{'region': 'Vanuatu, Pacific', 'alternate-names': ['Laravat']}"
lrz,Lemerig,ltr,"{'region': 'Vanuatu, Pacific', 'alternate-names': ['Bek', 'Leon', 'Päk', 'Sasar']}"
lsa,Lasgerdi,ltr,"{'region': 'Islamic Republic of Iran, Asia', 'alternate-names': ['Läsgerdi', 'Lasjerdi', 'Läsjerdi']}"
lsb,Burundian Sign Language,,{'description': 'Langue des Signes Burundaise'}
lsd,Lishana Deni,rtl,"{'region': 'Israel, Asia', 'alternate-names': ['Judeo-Aramaic', 'Kurdit', 'Lishan Hozaye', 'Lishan Hudaye', 'Shukho', 'Barashe']}"
lse,Lusengo,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Losengo', 'Loleko', 'Eleku', 'Iliku (Eleko)', 'Kele', 'Leko', 'Leku', 'Lipoto (Ingundji)']}"
lsg,Lyons Sign Language,ltr,"{'description': 'Deprecated from 2018-03-08. ', 'region': 'France, Europe'}"
lsh,Lish,ltr,"{'region': 'India, Asia', 'alternate-names': ['Lish Monpa', 'Lishpa', 'Monpa']}"
lsi,Lashi,ltr,"{'region': 'Myanmar, Asia', 'alternate-names': ['Acye', 'Chashanhua', 'Lachikwaw', 'Laji', 'Laqi', 'Lasi', 'Leqi', 'Leshi', 'Letsi', ""Ac'ye"", 'Chashan', 'Lacid', 'Lacik', 'Lashi-Maru', 'Lechi']}"
lsl,Latvian Sign Language,ltr,"{'region': 'Latvia, Europe'}"
lsm,Saamia,ltr,"{'macrolanguage': 'luy', 'description': 'Olusamia', 'region': 'Uganda, Africa', 'alternate-names': ['Bagwe', 'Bassamia', 'Gwe (Lugwe)', 'Saamia (Samia)']}"
lsn,Tibetan Sign Language,,{}
lso,Laos Sign Language,ltr,"{'region': ""Lao People's Democratic Republic, Asia""}"
lsp,Panamanian Sign Language,ltr,"{'description': 'Lengua de Señas Panameñas', 'region': 'Panama, Americas', 'alternate-names': ['Lengua de señas panameñas']}"
lsr,Aruop,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Lauisaranga', ""Lau'u""]}"
lss,Lasi,ltr,"{'region': 'Pakistan, Asia', 'alternate-names': ['Lassi']}"
lst,Trinidad and Tobago Sign Language,ltr,"{'region': 'Trinidad and Tobago, Americas', 'alternate-names': ['Trinidad Sign Language', 'TSL', 'TTSL']}"
lsv,Sivia Sign Language,,{}
lsy,Mauritian Sign Language,ltr,"{'region': 'Mauritius, Africa'}"
ltc,Late Middle Chinese,ltr,"{'region': 'China, Asia'}"
ltg,Latgalian,ltr,"{'macrolanguage': 'lv', 'region': 'Latvia, Europe', 'alternate-names': ['Latgaliešu', 'High Latvian']}"
lth,Thur,,{}
lti,Leti (Indonesia),ltr,"{'region': 'Indonesia, Asia'}"
ltn,Latundê,ltr,"{'region': 'Brazil, Americas', 'alternate-names': ['Leitodu']}"
lto,Tsotso,ltr,"{'macrolanguage': 'luy', 'description': 'Olutsotso', 'region': 'Kenya, Africa', 'alternate-names': ['Tsotso']}"
lts,Tachoni,ltr,"{'macrolanguage': 'luy', 'description': 'Lutachoni', 'region': 'Kenya, Africa', 'alternate-names': ['Tachoni', 'Tatsoni']}"
ltu,Latu,ltr,"{'region': 'Indonesia, Asia'}"
lua,Luba-Lulua,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Luba-Lulua', 'Luva', 'Tshiluba', 'Western Luba']}"
luc,Aringa,ltr,"{'region': 'Uganda, Africa', 'alternate-names': ['Low Lugbara']}"
lud,Ludian,ltr,"{'region': 'Russian Federation, Europe', 'alternate-names': ['Ludic', 'Lüüdi', 'Lüüdikiel', 'Lyudic', 'Lyudikovian']}"
lue,Luvale,ltr,"{'region': 'Zambia, Africa', 'alternate-names': ['Chiluvale', 'Lovale', 'Lubale', 'Luena', 'Lwena']}"
luf,Laua,,{}
lui,Luiseno,ltr,"{'region': 'United States, Americas', 'alternate-names': ['Ajachemem', 'Luiseño', 'Juaneño (Acgachemem)', 'Agachemem', 'Ajachema']}"
luj,Luna,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Inkongo', 'Kuba', 'Northern Luba']}"
luk,Lunanakha,ltr,"{'region': 'Bhutan, Asia'}"
lul,Olu'bo,ltr,"{'region': 'South Sudan, Africa', 'alternate-names': ['Lolubo', 'Luluba', 'Lulubo', 'Olubogo', 'Oluboti', 'Ondoe']}"
lum,Luimbi,ltr,"{'region': 'Angola, Africa', 'alternate-names': ['Chiluimbi', 'Luimbe', 'Lwimbe', 'Lwimbi']}"
lun,Lunda,ltr,"{'region': 'Zambia, Africa', 'alternate-names': ['Chilunda', 'Ruund', 'Kosa (Koosa)', 'Lunda Ndembu']}"
luo,Luo (Kenya and Tanzania),ltr,"{'description': 'Dholuo', 'region': 'Kenya, Africa', 'alternate-names': ['Kavirondo Luo', 'Nilotic Kavirondo', 'Kavirondo', 'Kidjaluo']}"
lup,Lumbu,ltr,"{'region': 'Gabon, Africa', 'alternate-names': ['Ilumbu', 'Baloumbou']}"
luq,Lucumi,ltr,"{'region': 'Cuba, Americas'}"
lur,Laura,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Laora', 'Mbukambero (Bukambero)']}"
lus,Lushai,ltr,"{'region': 'India, Asia', 'alternate-names': ['Hualngo', 'Lei', 'Lusai', 'Lushei', 'Sailau', 'Whelngo', 'Duhlian Twang', 'Lukhai', 'Lusago', 'Lusei', 'Le']}"
lut,Lushootseed,ltr,"{'region': 'United States, Americas'}"
luu,Lumba-Yakkha,ltr,"{'region': 'Nepal, Asia', 'alternate-names': ['Yakkhaba Cea']}"
luv,Luwati,ltr,"{'region': 'Oman, Asia'}"
luw,Luo (Cameroon),ltr,"{'region': 'Cameroon, Africa'}"
luy,Luyia,ltr,"{'description': 'This represents a marco language. A more specific tag might be available. Oluluyia', 'region': 'Kenya, Africa'}"
luz,Southern Luri,ltr,"{'region': 'Islamic Republic of Iran, Asia', 'alternate-names': ['Lor', 'Lori', 'Lori-ye Jonubi', 'Lur', 'Boyerahmadi', 'Kohgiluyeh', 'Shuli', 'Yasuji (Yasichi)']}"
lva,Maku'a,ltr,"{'region': 'Timor-Leste, Asia', 'alternate-names': ['Lovaea', 'Lovaia', 'Lóvaia', 'Maku’a', 'Makuwa']}"
lvi,Lavi,,{}
lvk,Lavukaleve,ltr,"{'region': 'Solomon Islands, Pacific', 'alternate-names': ['Laube', 'Laumbe', 'Russell Island']}"
lvs,Standard Latvian,ltr,"{'macrolanguage': 'lv', 'region': 'Latvia, Europe', 'alternate-names': ['Lettisch', 'Lettish']}"
lvu,Levuka,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Lembata', 'Lewokukun', 'Lewuka', 'Painara']}"
lwa,Lwalu,ltr,"{'region': 'The Democratic Republic of the Congo, Africa'}"
lwe,Lewo Eleng,ltr,"{'region': 'Indonesia, Asia'}"
lwg,Wanga,ltr,"{'macrolanguage': 'luy', 'description': 'Oluwanga', 'region': 'Kenya, Africa', 'alternate-names': ['Hanga', 'Kawanga', 'Luhanga', 'Oluhanga']}"
lwh,White Lachi,ltr,"{'region': 'Viet Nam, Asia', 'alternate-names': ['Lipupõ', 'White Lachi']}"
lwl,Eastern Lawa,ltr,"{'region': 'Thailand, Asia', 'alternate-names': ['Bo Luang Lawa', 'Lua', 'Bo Luang', 'Bo Sangae']}"
lwm,Laomian,ltr,"{'region': 'China, Asia', 'alternate-names': ['Bisu', 'Guba', 'Lawmeh']}"
lwo,Luwo,ltr,"{'region': 'South Sudan, Africa', 'alternate-names': ['Dhe Luwo', 'Dhe Lwo', 'Giur', 'Jo Lwo', 'Jur Lwo', 'Lwo']}"
lws,Malawian Sign Language,ltr,"{'region': 'Malawi, Africa'}"
lwt,Lewotobi,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Southwest Lamaholot']}"
lwu,Lawu,ltr,"{'region': 'China, Asia'}"
lww,Lewo,ltr,"{'region': 'Vanuatu, Pacific', 'alternate-names': ['Varsu']}"
lxm,Lakurumau,,{}
lya,Layakha,ltr,"{'region': 'Bhutan, Asia'}"
lyg,Lyngngam,ltr,"{'region': 'India, Asia', 'alternate-names': ['Megam', 'Khasi', 'Lyngam', 'Lyngym']}"
lyn,Luyana,ltr,"{'region': 'Zambia, Africa', 'alternate-names': ['Esiluyana', 'Louyi', 'Lui', 'Luyi', 'Rouyi', 'Kwanga']}"
lzh,Literary Chinese,ltr,"{'macrolanguage': 'zh', 'region': 'China, Asia'}"
lzl,Litzlitz,ltr,"{'region': 'Vanuatu, Pacific', 'alternate-names': ['Lagalag', 'Litzlitz-Visele', 'Lolnarrong', 'Naman', 'Netensal']}"
lzn,Leinong Naga,ltr,"{'region': 'Myanmar, Asia', 'alternate-names': ['Htang Ngan', 'Htangan', 'Lainong Naga', 'Lenaung Naga', 'Yao Dyang (Northern Leinong)', 'Zau Dyang', 'Southern Leinong']}"
lzz,Laz,ltr,"{'region': 'Turkey, Asia', 'alternate-names': ['Chan', 'Chanuri', 'Chanzan', 'Laze', 'Zan', 'Vice-Arxava (Vital-Arkhava)', 'Xopa (Hopa)', 'Chxala (Ckhala)']}"
maa,San Jerónimo Tecóatl Mazatec,ltr,"{'description': 'see also pbm', 'region': 'Mexico, Americas', 'alternate-names': ['Mazateco de San Antonio Eloxochitlán', 'Mazateco de San Jerónimo Tecóatl', 'Mazateco del Oeste', 'Northern Highland Mazatec', 'San Antonio Eloxochitlán Mazatec', 'San Francisco Huehuetlán Mazatec', 'San Jerónimo Tecóatl Mazatec', 'San Lorenzo Cuanecuiltitla Mazatec', 'San Lucas Zoquiapan Mazatec', 'San Pedro Ocopetatillo Mazatec', 'Santa Ana Ateixtlahuaca Mazatec', 'Santa Cruz Acatepec Mazatec']}"
mab,Yutanduchi Mixtec,ltr,"{'region': 'Mexico, Americas', 'alternate-names': ['Mixteco de Yutanduchi', 'Mixteco de Yutanduchi de Guerrero', 'Southern Nochixtlan Mixtec']}"
mad,Madurese,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Basa Mathura', 'Madhura', 'Madurese', 'Bawean (Babean)', 'Pamekesan (Pamekasan)', 'Boyanese', 'Bhebien', 'Bangkalan (Bangkalon)', 'Bawean (Boyanese)']}"
mae,Bo-Rukul,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Mabo-Barkul', 'Mabo-Barukul', 'Kaleri']}"
maf,Mafa,ltr,"{'region': 'Cameroon, Africa', 'alternate-names': ['Mofa', 'Natakan', 'Matakam', 'Bula', 'Bulahai', 'Central Mafa (Koza)', 'East Mafa (Roua)', 'Ldamtsai', 'Mavoumay', 'Mokola', 'Ouzal', 'Soulede', 'West Mafa (Magoumaz)']}"
mag,Magahi,ltr,"{'region': 'India, Asia', 'alternate-names': ['Bihari', 'Magadhi', 'Magaya', 'Maghai', 'Maghaya', 'Maghori', 'Magi', 'Magodhi', 'Megahi', 'Central Magahi']}"
mai,Maithili,ltr,"{'suppress-script': 'Deva', 'region': 'India, Asia', 'alternate-names': ['Apabhramsa', 'Bihari', 'Maitili', 'Maitli', 'Methli', 'Tirahutia', 'Tirhuti', 'Tirhutia', 'Kortha Bihari', 'Standard Maithili', 'Kortha', 'Central Colloquial Maithili (Sotipura)', 'Eastern Maithili (Khotta)', 'Bajjika', 'Thenthi']}"
maj,Jalapa De Díaz Mazatec,ltr,"{'region': 'Mexico, Americas', 'alternate-names': ['Lowland Mazatec', 'Mazateco de San Felipe Jalapa de Díaz', 'Mazateco del Este Bajo']}"
mak,Makasar,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Goa', 'Macassar', 'Macassarese', 'Makassa', 'Makassaarsche', 'Makassarese', 'Mangasara', 'Mengkasara', 'Taena', 'Tena', 'Gowa (Goa)', 'Lakiung', 'Turatea (Jeneponto)']}"
mam,Mam,ltr,"{'region': 'Guatemala, Americas', 'alternate-names': ['Huehuetenango Mam', 'Todos Santos Mam', 'Western Mam', 'Tacana Mam', 'Tacaná Mam', 'Tacanec (Mame)', 'Tacanec (Mamé)', 'Tacaneco', 'Tiló', 'Southern Mam (Mam Quetzalteco)', 'Mam Occidental', 'Tajumulco', 'San Juan Ostuncalco Mam', 'Ostuncalco Mam', 'Mam Marquense', 'Mam del sur', 'Mam del Soconusco', 'Mam del norte', 'Mam de la Sierra', 'Mam de la frontera', 'Central Mam (Comitancillo Mam)', 'Quetzaltenango Mam', 'San Marcos Comitancillas Mam']}"
man,Mandingo,ltr,"{'description': 'This represents a marco language. A more specific tag might be available. Manding', 'region': 'Mali, Africa'}"
map,Austronesian languages,,"{'description': 'This represents a collection of languages. Although a collection subtag can be used in the absence of a more specific tag, you should check whether a more specific language subtag is available. '}"
maq,Chiquihuitlán Mazatec,ltr,"{'region': 'Mexico, Americas', 'alternate-names': ['Mazateco de San Juan Chiquihuitlán', 'Mazateco del Sur']}"
mas,Masai,ltr,"{'region': 'Kenya, Africa', 'alternate-names': ['Masai', 'Kimaasai', 'Lumbwa', 'Maa', 'Parakuyo (Baraguyu)', 'Arusa (Arusha)', 'Arusha (Il-Arusha)', 'L-Arusha', 'Moitanik (Wuasinkishu)']}"
mat,San Francisco Matlatzinca,ltr,"{'region': 'Mexico, Americas', 'alternate-names': ['Matlatzinca', 'Matlatzinca de San Francisco de los Ranchos']}"
mau,Huautla Mazatec,ltr,"{'region': 'Mexico, Americas', 'alternate-names': ['Highland Mazatec', 'Mazateco de Huautla de Jimenez', 'Mazateco de la Sierra', 'Mazateco del Centro', 'Mazateco de presa alto', 'Mazateco del norte']}"
mav,Sateré-Mawé,ltr,"{'region': 'Brazil, Americas', 'alternate-names': ['Andira', 'Arapium', 'Mabue', 'Maragua', 'Maué', 'Mawé', 'Sataré']}"
maw,Mampruli,ltr,"{'region': 'Ghana, Africa', 'alternate-names': ['Mamprule', 'Manpelle', 'Ngmamperli']}"
max,North Moluccan Malay,ltr,"{'macrolanguage': 'ms', 'region': 'Indonesia, Asia', 'alternate-names': ['Ternate Malay']}"
maz,Central Mazahua,ltr,"{'region': 'Mexico, Americas', 'alternate-names': ['Mazahua de oriente']}"
mba,Higaonon,ltr,"{'region': 'Philippines, Asia', 'alternate-names': ['Higaunon', 'Misamis Higaonon Manobo']}"
mbb,Western Bukidnon Manobo,ltr,"{'region': 'Philippines, Asia'}"
mbc,Macushi,ltr,"{'region': 'Brazil, Americas', 'alternate-names': ['Macusi', 'Makusi', 'Makuxi', 'Teueia', 'Teweya', 'Macussi']}"
mbd,Dibabawon Manobo,ltr,"{'region': 'Philippines, Asia', 'alternate-names': ['Debabaon', 'Dibabaon', 'Mandaya']}"
mbe,Molale,,{}
mbf,Baba Malay,ltr,"{'region': 'Singapore, Asia', 'alternate-names': ['Chinese Malay', 'Straits Malay', 'Baba']}"
mbh,Mangseng,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Mangsing', 'Masegi', 'Maseki', 'Marapu']}"
mbi,Ilianen Manobo,ltr,"{'region': 'Philippines, Asia', 'alternate-names': ['Ilianen', 'Arakan', 'Pulangiyan']}"
mbj,Nadëb,ltr,"{'region': 'Brazil, Americas', 'alternate-names': ['Anodöub', 'Kabari', 'Kabori', 'Makú Nadëb', 'Makunadöbö', 'Nadeb Macu', 'Nadöbö', 'Xiriwai', 'Xuriwai']}"
mbk,Malol,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Malolo', 'Malon']}"
mbl,Maxakalí,ltr,"{'region': 'Brazil, Americas', 'alternate-names': ['Caposho', 'Cumanasho', 'Macuni', 'Monaxo', 'Monocho']}"
mbm,Ombamba,ltr,"{'region': 'Congo, Africa', 'alternate-names': ['Lembaamba', 'Mbaama', 'Mbama', 'Mbamba', 'Obamba']}"
mbn,Macaguán,ltr,"{'region': 'Colombia, Americas', 'alternate-names': ['Agualinda Guahibo', 'Hitnü', 'Macaguane', 'Macaguane-Hitnu']}"
mbo,Mbo (Cameroon),ltr,"{'region': 'Cameroon, Africa', 'alternate-names': ['Mboo', 'Sambo', 'Bareko (Ehow Mba)', 'Santchou (Nla Mboo)', 'Minahe', 'Kekem (Nlembuu)', 'Melong (Eho Mbo)']}"
mbp,Malayo,ltr,"{'region': 'Colombia, Americas', 'alternate-names': ['Arosario', 'Arsario', 'Damana', 'Guamaca', 'Guamaka', 'Maracasero', 'Marocasero', 'Sancá', 'Sanja', 'Sanka', 'Wiwa']}"
mbq,Maisin,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Maisan']}"
mbr,Nukak Makú,ltr,"{'region': 'Colombia, Americas', 'alternate-names': ['Guaviare', 'Maczsa', 'Nukak']}"
mbs,Sarangani Manobo,ltr,"{'region': 'Philippines, Asia'}"
mbt,Matigsalug Manobo,ltr,"{'region': 'Philippines, Asia', 'alternate-names': ['Matig-Salug Manobo']}"
mbu,Mbula-Bwazza,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Gwamba (Nkono)', 'Taumbo', 'Tambo (Begel)', 'kunBegel', 'Bwazza (Bare)', ""Bwa'za"", 'Bwaza', 'Bere', 'Bakopi (kunBuko)', 'kunBwazza']}"
mbv,Mbulungish,ltr,"{'region': 'Guinea, Africa', 'alternate-names': ['Baga Foré', 'Baga Monson', 'Black Baga', 'Bulunits', 'Longich', 'Monshon']}"
mbw,Maring,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Mareng', 'Yoadabe-Watoare']}"
mbx,Mari (East Sepik Province),ltr,"{'region': 'Papua New Guinea, Pacific'}"
mby,Memoni,ltr,"{'region': 'Pakistan, Asia'}"
mbz,Amoltepec Mixtec,ltr,"{'region': 'Mexico, Americas', 'alternate-names': ['Mixteco de Amoltepec', 'Western Sola de Vega Mixtec']}"
mca,Maca,ltr,"{'region': 'Paraguay, Americas', 'alternate-names': ['Enimaca', 'Enimaga', 'Macá', 'Maká', ""Mak'á""]}"
mcb,Machiguenga,ltr,"{'region': 'Peru, Americas', 'alternate-names': ['Mañaries', 'Matsiganga', 'Matsigenka']}"
mcc,Bitur,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Bituri', 'Dudi', 'Mutum', 'Paswam']}"
mcd,Sharanahua,ltr,"{'region': 'Peru, Americas', 'alternate-names': ['Acre Arara', 'Arara do Acre', 'Shawanauá', 'Marinahua (Marinawa)', 'Marinahua (Marináwa)', 'Mastanahua']}"
mce,Itundujia Mixtec,ltr,"{'region': 'Mexico, Americas', 'alternate-names': ['Eastern Putla Mixtec', 'Mixteco de Santa Cruz Itundujia']}"
mcf,Matsés,ltr,"{'region': 'Brazil, Americas', 'alternate-names': ['Matse', 'Mayoruna', 'Magirona', 'Majuruna', 'Matses-Mayoruna', 'Maxirona', 'Maxuruna', 'Mayiruna', 'Mayuzuna']}"
mcg,Mapoyo,ltr,"{'region': 'Venezuela, Americas', 'alternate-names': ['Mapayo', 'Mapoye', 'Mopoi', 'Nepoye', 'Wanai']}"
mch,Maquiritari,ltr,"{'region': 'Venezuela, Americas', 'alternate-names': ['Makiritare', 'Maquiritai', 'Pawana', 'Soto', 'Yekuána', 'Maiongong', ""Ye'cuana"", 'Yekuana', ""Mayongong (Ye'cuana)"", ""De'cuana (Wainungomo)""]}"
mci,Mese,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Mese', 'Momalili']}"
mcj,Mvanip,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Magu', 'Mvanlip', 'Mvano', 'Mvanon', 'Mvanöp']}"
mck,Mbunda,ltr,"{'region': 'Angola, Africa', 'alternate-names': ['Chimbunda', 'Mbuunda', 'Gimbunda', 'Kimbunda']}"
mcl,Macaguaje,ltr,"{'region': 'Colombia, Americas'}"
